OPERATOR_ID,SYSTEM_TYPE,STATE,IYEAR,mileage,SYS
11248,GT (Gas Transmission),NM,2014,50,GT
11248,GT (Gas Transmission),NM,2015,50,GT
11248,GT (Gas Transmission),NM,2016,50,GT
11248,GT (Gas Transmission),NM,2017,50,GT
11248,GT (Gas Transmission),NM,2018,50,GT
11248,GT (Gas Transmission),NM,2019,50,GT
11248,GT (Gas Transmission),NM,2020,53.8,GT
11248,GT (Gas Transmission),NM,2021,53.8,GT
11251,GT (Gas Transmission),MS,2005,58,GT
11251,GT (Gas Transmission),MS,2006,72,GT
11251,GT (Gas Transmission),MS,2007,72,GT
11251,GT (Gas Transmission),MS,2008,72,GT
11251,GT (Gas Transmission),MS,2009,72,GT
11251,GT (Gas Transmission),MS,2010,77.42,GT
11251,GT (Gas Transmission),MS,2011,77.42,GT
11251,GT (Gas Transmission),MS,2012,77.42,GT
11251,GT (Gas Transmission),MS,2013,77.42,GT
11251,GT (Gas Transmission),MS,2014,77.42,GT
11251,GT (Gas Transmission),MS,2015,77.42,GT
11251,GT (Gas Transmission),MS,2016,77.42,GT
11251,GT (Gas Transmission),MS,2017,77.42,GT
11251,GT (Gas Transmission),MS,2018,77.42,GT
11251,GT (Gas Transmission),MS,2019,77.42,GT
11251,GT (Gas Transmission),MS,2020,77.42,GT
11251,GT (Gas Transmission),MS,2021,77.42,GT
11251,GT (Gas Transmission),N/A,2010,0,GT
11251,GT (Gas Transmission),N/A,2011,0,GT
11251,GT (Gas Transmission),N/A,2012,0,GT
11251,GT (Gas Transmission),N/A,2013,0,GT
11251,GT (Gas Transmission),N/A,2014,0,GT
11251,GT (Gas Transmission),N/A,2015,0,GT
11251,GT (Gas Transmission),N/A,2016,0,GT
11251,GT (Gas Transmission),N/A,2017,0,GT
11251,GT (Gas Transmission),N/A,2018,0,GT
11251,GT (Gas Transmission),N/A,2019,0,GT
11251,GT (Gas Transmission),N/A,2020,0,GT
11251,GT (Gas Transmission),N/A,2021,0,GT
11264,GD (Gas Distribution),SC,2005,381,GD
11264,GD (Gas Distribution),SC,2006,382,GD
11264,GD (Gas Distribution),SC,2007,382,GD
11264,GD (Gas Distribution),SC,2008,382,GD
11264,GD (Gas Distribution),SC,2009,383,GD
11264,GD (Gas Distribution),SC,2010,385,GD
11264,GD (Gas Distribution),SC,2011,395,GD
11264,GD (Gas Distribution),SC,2012,389,GD
11264,GD (Gas Distribution),SC,2013,391,GD
11264,GD (Gas Distribution),SC,2014,391,GD
11264,GD (Gas Distribution),SC,2015,398,GD
11264,GD (Gas Distribution),SC,2016,403,GD
11264,GD (Gas Distribution),SC,2017,407,GD
11264,GD (Gas Distribution),SC,2018,412,GD
11264,GD (Gas Distribution),SC,2019,414,GD
11264,GD (Gas Distribution),SC,2020,423,GD
11264,GD (Gas Distribution),SC,2021,426,GD
11266,GD (Gas Distribution),NC,2005,3.31,GD
11266,GD (Gas Distribution),NC,2006,3.31,GD
11266,GD (Gas Distribution),NC,2007,3.31,GD
11266,GD (Gas Distribution),NC,2008,3.31,GD
11266,GD (Gas Distribution),NC,2009,1.66,GD
11272,GT (Gas Transmission),N/A,2005,0,GT
11272,GT (Gas Transmission),N/A,2006,0,GT
11272,GT (Gas Transmission),N/A,2008,0,GT
11272,GT (Gas Transmission),N/A,2009,0,GT
11272,GT (Gas Transmission),N/A,2010,0,GT
11272,GT (Gas Transmission),N/A,2011,0,GT
11272,GT (Gas Transmission),N/A,2012,0,GT
11272,GT (Gas Transmission),N/A,2013,0,GT
11272,GT (Gas Transmission),N/A,2014,0,GT
11272,GT (Gas Transmission),N/A,2015,0,GT
11272,GT (Gas Transmission),N/A,2016,0,GT
11272,GT (Gas Transmission),N/A,2017,0,GT
11272,GT (Gas Transmission),N/A,2018,0,GT
11272,GT (Gas Transmission),N/A,2019,0,GT
11272,GT (Gas Transmission),N/A,2020,0,GT
11272,GT (Gas Transmission),N/A,2021,0,GT
11272,GT (Gas Transmission),TX,2005,95,GT
11272,GT (Gas Transmission),TX,2006,111,GT
11272,GT (Gas Transmission),TX,2007,21.65,GT
11272,GT (Gas Transmission),TX,2008,19.95,GT
11272,GT (Gas Transmission),TX,2009,22.44,GT
11272,GT (Gas Transmission),TX,2010,22.44,GT
11272,GT (Gas Transmission),TX,2011,22.44,GT
11272,GT (Gas Transmission),TX,2012,22.44,GT
11272,GT (Gas Transmission),TX,2013,22.44,GT
11272,GT (Gas Transmission),TX,2014,59.77,GT
11272,GT (Gas Transmission),TX,2015,59.77,GT
11272,GT (Gas Transmission),TX,2016,61.82,GT
11272,GT (Gas Transmission),TX,2017,61.902,GT
11272,GT (Gas Transmission),TX,2018,47.915,GT
11272,GT (Gas Transmission),TX,2019,47.915,GT
11272,GT (Gas Transmission),TX,2020,47.915,GT
11272,GT (Gas Transmission),TX,2021,49.437,GT
11272,HL (Hazardous Liquids),N/A,2005,50.99,HL
11272,HL (Hazardous Liquids),N/A,2006,55.5,HL
11272,HL (Hazardous Liquids),N/A,2007,76.05,HL
11272,HL (Hazardous Liquids),N/A,2008,53.76,HL
11272,HL (Hazardous Liquids),N/A,2009,52.85,HL
11272,HL (Hazardous Liquids),N/A,2010,0,HL
11272,HL (Hazardous Liquids),N/A,2011,0,HL
11272,HL (Hazardous Liquids),N/A,2012,0,HL
11272,HL (Hazardous Liquids),N/A,2013,0,HL
11272,HL (Hazardous Liquids),N/A,2014,0,HL
11272,HL (Hazardous Liquids),N/A,2015,0,HL
11272,HL (Hazardous Liquids),N/A,2016,0,HL
11272,HL (Hazardous Liquids),N/A,2017,0,HL
11272,HL (Hazardous Liquids),N/A,2018,0,HL
11272,HL (Hazardous Liquids),N/A,2019,0,HL
11272,HL (Hazardous Liquids),N/A,2020,0,HL
11272,HL (Hazardous Liquids),N/A,2021,0,HL
11272,HL (Hazardous Liquids),TX,2010,52.85,HL
11272,HL (Hazardous Liquids),TX,2011,52.85,HL
11272,HL (Hazardous Liquids),TX,2012,52.85,HL
11272,HL (Hazardous Liquids),TX,2013,65.78,HL
11272,HL (Hazardous Liquids),TX,2014,67.96,HL
11272,HL (Hazardous Liquids),TX,2015,67.96,HL
11272,HL (Hazardous Liquids),TX,2016,67.96,HL
11272,HL (Hazardous Liquids),TX,2017,67.96,HL
11272,HL (Hazardous Liquids),TX,2018,67.96,HL
11272,HL (Hazardous Liquids),TX,2019,67.96,HL
11272,HL (Hazardous Liquids),TX,2020,67.96,HL
11272,HL (Hazardous Liquids),TX,2021,71.85,HL
11288,GD (Gas Distribution),IN,2005,165,GD
11288,GD (Gas Distribution),IN,2006,169,GD
11288,GD (Gas Distribution),IN,2007,169.14,GD
11288,GD (Gas Distribution),IN,2008,173.28,GD
11288,GD (Gas Distribution),IN,2009,173.64,GD
11288,GD (Gas Distribution),IN,2010,175.046,GD
11288,GD (Gas Distribution),IN,2011,175.197,GD
11288,GD (Gas Distribution),IN,2012,175.639,GD
11288,GD (Gas Distribution),IN,2013,175.41,GD
11288,GD (Gas Distribution),IN,2014,175.475,GD
11288,GD (Gas Distribution),IN,2015,175.658,GD
11288,GD (Gas Distribution),IN,2016,175.862,GD
11288,GD (Gas Distribution),IN,2017,176.486,GD
11288,GD (Gas Distribution),IN,2018,177.456,GD
11288,GD (Gas Distribution),IN,2019,177.685,GD
11288,GD (Gas Distribution),IN,2020,179.726,GD
11288,GD (Gas Distribution),IN,2021,186.67,GD
11288,GT (Gas Transmission),IN,2005,4,GT
11288,GT (Gas Transmission),IN,2006,4,GT
11288,GT (Gas Transmission),IN,2007,4,GT
11296,GD (Gas Distribution),TN,2005,318,GD
11296,GD (Gas Distribution),TN,2006,319.704,GD
11296,GD (Gas Distribution),TN,2007,319.932,GD
11296,GD (Gas Distribution),TN,2008,316.459,GD
11296,GD (Gas Distribution),TN,2009,316.97,GD
11296,GD (Gas Distribution),TN,2010,317.515,GD
11296,GD (Gas Distribution),TN,2011,317.515,GD
11296,GD (Gas Distribution),TN,2012,319.207,GD
11296,GD (Gas Distribution),TN,2013,319.413,GD
11296,GD (Gas Distribution),TN,2014,319.477,GD
11296,GD (Gas Distribution),TN,2015,319.59,GD
11296,GD (Gas Distribution),TN,2016,322.64,GD
11296,GD (Gas Distribution),TN,2017,322.64,GD
11296,GD (Gas Distribution),TN,2018,324.32,GD
11296,GD (Gas Distribution),TN,2019,325.03,GD
11296,GD (Gas Distribution),TN,2020,327.42,GD
11296,GD (Gas Distribution),TN,2021,328.1,GD
11312,GD (Gas Distribution),AL,2005,93,GD
11312,GD (Gas Distribution),AL,2006,91.7,GD
11312,GD (Gas Distribution),AL,2007,91.7,GD
11312,GD (Gas Distribution),AL,2008,92.4,GD
11312,GD (Gas Distribution),AL,2009,92.1,GD
11320,GD (Gas Distribution),GA,2005,1177,GD
11320,GD (Gas Distribution),GA,2006,1246,GD
11320,GD (Gas Distribution),GA,2007,1278,GD
11320,GD (Gas Distribution),GA,2008,1285,GD
11320,GD (Gas Distribution),GA,2009,1285,GD
11320,GD (Gas Distribution),GA,2010,1288.8,GD
11320,GD (Gas Distribution),GA,2011,1268,GD
11320,GD (Gas Distribution),GA,2012,1325.4,GD
11320,GD (Gas Distribution),GA,2013,1333.2,GD
11320,GD (Gas Distribution),GA,2014,1334.1,GD
11320,GD (Gas Distribution),GA,2015,1344.7,GD
11320,GD (Gas Distribution),GA,2016,1354.42,GD
11320,GD (Gas Distribution),GA,2017,1363.23,GD
11320,GD (Gas Distribution),GA,2018,1373.87,GD
11320,GD (Gas Distribution),GA,2019,1416.92,GD
11320,GD (Gas Distribution),GA,2020,1429.59,GD
11320,GD (Gas Distribution),GA,2021,1439.51,GD
11336,GD (Gas Distribution),TN,2005,217,GD
11336,GD (Gas Distribution),TN,2006,221,GD
11336,GD (Gas Distribution),TN,2007,227,GD
11336,GD (Gas Distribution),TN,2008,229,GD
11336,GD (Gas Distribution),TN,2009,234,GD
11336,GD (Gas Distribution),TN,2010,235,GD
11336,GD (Gas Distribution),TN,2011,241,GD
11336,GD (Gas Distribution),TN,2012,244,GD
11336,GD (Gas Distribution),TN,2013,256,GD
11336,GD (Gas Distribution),TN,2014,262,GD
11336,GD (Gas Distribution),TN,2015,267,GD
11336,GD (Gas Distribution),TN,2016,270,GD
11336,GD (Gas Distribution),TN,2017,273,GD
11336,GD (Gas Distribution),TN,2018,280,GD
11336,GD (Gas Distribution),TN,2019,288,GD
11336,GD (Gas Distribution),TN,2020,292,GD
11336,GD (Gas Distribution),TN,2021,297,GD
11344,GD (Gas Distribution),KS,2005,9,GD
11344,GD (Gas Distribution),KS,2006,9,GD
11344,GD (Gas Distribution),KS,2007,9,GD
11344,GD (Gas Distribution),KS,2008,9,GD
11344,GD (Gas Distribution),KS,2009,9,GD
11344,GD (Gas Distribution),KS,2010,9,GD
11344,GD (Gas Distribution),KS,2011,9,GD
11344,GD (Gas Distribution),KS,2012,9,GD
11344,GD (Gas Distribution),KS,2013,9,GD
11344,GD (Gas Distribution),KS,2014,9,GD
11344,GD (Gas Distribution),KS,2015,9,GD
11344,GD (Gas Distribution),KS,2016,9,GD
11344,GD (Gas Distribution),KS,2017,9,GD
11344,GD (Gas Distribution),KS,2018,9,GD
11344,GD (Gas Distribution),KS,2019,9,GD
11344,GD (Gas Distribution),KS,2020,9,GD
11344,GD (Gas Distribution),KS,2021,9,GD
11352,GD (Gas Distribution),FL,2005,227.356,GD
11352,GD (Gas Distribution),FL,2006,236.143,GD
11352,GD (Gas Distribution),FL,2007,238.303,GD
11352,GD (Gas Distribution),FL,2008,239.11,GD
11352,GD (Gas Distribution),FL,2009,240.16,GD
11352,GD (Gas Distribution),FL,2010,240.88,GD
11352,GD (Gas Distribution),FL,2011,240.937,GD
11352,GD (Gas Distribution),FL,2012,240.937,GD
11352,GD (Gas Distribution),FL,2013,240.937,GD
11352,GD (Gas Distribution),FL,2014,240.937,GD
11352,GD (Gas Distribution),FL,2015,244.296,GD
11352,GD (Gas Distribution),FL,2016,244.263,GD
11352,GD (Gas Distribution),FL,2017,245.433,GD
11352,GD (Gas Distribution),FL,2018,276.044,GD
11352,GD (Gas Distribution),FL,2019,301.604,GD
11352,GD (Gas Distribution),FL,2020,304.425,GD
11352,GD (Gas Distribution),FL,2021,317.448,GD
11360,GD (Gas Distribution),TX,2010,16,GD
11360,GD (Gas Distribution),TX,2011,16,GD
11360,GD (Gas Distribution),TX,2012,16,GD
11360,GD (Gas Distribution),TX,2013,16,GD
11360,GD (Gas Distribution),TX,2014,16,GD
11360,GD (Gas Distribution),TX,2015,16,GD
11360,GD (Gas Distribution),TX,2016,16,GD
11360,GD (Gas Distribution),TX,2017,16,GD
11360,GD (Gas Distribution),TX,2018,16,GD
11360,GD (Gas Distribution),TX,2019,16,GD
11360,GD (Gas Distribution),TX,2020,16,GD
11360,GD (Gas Distribution),TX,2021,16,GD
11360,GT (Gas Transmission),N/A,2011,0,GT
11360,GT (Gas Transmission),TX,2005,2,GT
11360,GT (Gas Transmission),TX,2011,1.7,GT
11368,GD (Gas Distribution),KY,2005,108,GD
11368,GD (Gas Distribution),KY,2006,111,GD
11368,GD (Gas Distribution),KY,2007,111,GD
11368,GD (Gas Distribution),KY,2008,111,GD
11368,GD (Gas Distribution),KY,2009,112,GD
11368,GD (Gas Distribution),KY,2010,113,GD
11368,GD (Gas Distribution),KY,2011,113,GD
11368,GD (Gas Distribution),KY,2012,113,GD
11368,GD (Gas Distribution),KY,2013,114,GD
11368,GD (Gas Distribution),KY,2014,117,GD
11368,GD (Gas Distribution),KY,2015,117,GD
11368,GD (Gas Distribution),KY,2016,119,GD
11368,GD (Gas Distribution),KY,2017,121,GD
11368,GD (Gas Distribution),KY,2018,121,GD
11368,GD (Gas Distribution),KY,2019,124,GD
11368,GD (Gas Distribution),KY,2020,126,GD
11368,GD (Gas Distribution),KY,2021,129,GD
11376,GD (Gas Distribution),TN,2005,166,GD
11376,GD (Gas Distribution),TN,2006,173,GD
11376,GD (Gas Distribution),TN,2007,184,GD
11376,GD (Gas Distribution),TN,2008,188,GD
11376,GD (Gas Distribution),TN,2009,189,GD
11376,GD (Gas Distribution),TN,2010,189,GD
11376,GD (Gas Distribution),TN,2011,194,GD
11376,GD (Gas Distribution),TN,2012,195,GD
11376,GD (Gas Distribution),TN,2013,195,GD
11376,GD (Gas Distribution),TN,2014,196,GD
11376,GD (Gas Distribution),TN,2015,198.5,GD
11376,GD (Gas Distribution),TN,2016,198.5,GD
11376,GD (Gas Distribution),TN,2017,201.5,GD
11376,GD (Gas Distribution),TN,2018,201.5,GD
11376,GD (Gas Distribution),TN,2019,202.5,GD
11376,GD (Gas Distribution),TN,2020,205.5,GD
11376,GD (Gas Distribution),TN,2021,206.5,GD
11384,GD (Gas Distribution),IA,2005,30,GD
11384,GD (Gas Distribution),IA,2006,30,GD
11384,GD (Gas Distribution),IA,2007,30,GD
11384,GD (Gas Distribution),IA,2008,31,GD
11384,GD (Gas Distribution),IA,2009,31,GD
11384,GD (Gas Distribution),IA,2010,32,GD
11384,GD (Gas Distribution),IA,2011,32,GD
11384,GD (Gas Distribution),IA,2012,32,GD
11384,GD (Gas Distribution),IA,2013,32,GD
11384,GD (Gas Distribution),IA,2014,32,GD
11384,GD (Gas Distribution),IA,2015,32,GD
11384,GD (Gas Distribution),IA,2016,32,GD
11384,GD (Gas Distribution),IA,2017,32,GD
11384,GD (Gas Distribution),IA,2018,32,GD
11384,GD (Gas Distribution),IA,2019,32,GD
11384,GD (Gas Distribution),IA,2020,32,GD
11384,GD (Gas Distribution),IA,2021,32,GD
11384,GT (Gas Transmission),IA,2005,20,GT
11384,GT (Gas Transmission),IA,2006,20,GT
11384,GT (Gas Transmission),IA,2007,20,GT
11384,GT (Gas Transmission),IA,2008,20,GT
11384,GT (Gas Transmission),IA,2009,20,GT
11384,GT (Gas Transmission),IA,2011,20,GT
11384,GT (Gas Transmission),IA,2012,20,GT
11384,GT (Gas Transmission),IA,2013,20,GT
11384,GT (Gas Transmission),IA,2014,20,GT
11384,GT (Gas Transmission),IA,2015,20,GT
11384,GT (Gas Transmission),IA,2016,20,GT
11384,GT (Gas Transmission),IA,2017,20,GT
11384,GT (Gas Transmission),IA,2018,20,GT
11384,GT (Gas Transmission),IA,2019,20,GT
11384,GT (Gas Transmission),IA,2020,20,GT
11384,GT (Gas Transmission),IA,2021,20,GT
11384,GT (Gas Transmission),N/A,2010,0,GT
11384,GT (Gas Transmission),N/A,2011,0,GT
11384,GT (Gas Transmission),N/A,2012,0,GT
11384,GT (Gas Transmission),N/A,2013,0,GT
11384,GT (Gas Transmission),N/A,2014,0,GT
11384,GT (Gas Transmission),N/A,2015,0,GT
11384,GT (Gas Transmission),N/A,2016,0,GT
11384,GT (Gas Transmission),N/A,2017,0,GT
11384,GT (Gas Transmission),N/A,2018,0,GT
11384,GT (Gas Transmission),N/A,2019,0,GT
11384,GT (Gas Transmission),N/A,2020,0,GT
11384,GT (Gas Transmission),N/A,2021,0,GT
11392,GD (Gas Distribution),LA,2005,16,GD
11392,GD (Gas Distribution),LA,2006,16,GD
11392,GD (Gas Distribution),LA,2007,16,GD
11392,GD (Gas Distribution),LA,2008,16,GD
11392,GD (Gas Distribution),LA,2009,16,GD
11392,GD (Gas Distribution),LA,2011,16,GD
11392,GD (Gas Distribution),LA,2012,16,GD
11392,GD (Gas Distribution),LA,2013,16,GD
11392,GD (Gas Distribution),LA,2014,16,GD
11392,GD (Gas Distribution),LA,2015,16,GD
11392,GD (Gas Distribution),LA,2016,16,GD
11392,GD (Gas Distribution),LA,2017,16,GD
11392,GD (Gas Distribution),LA,2018,16,GD
11392,GD (Gas Distribution),LA,2019,16,GD
11392,GD (Gas Distribution),LA,2020,16,GD
11392,GD (Gas Distribution),LA,2021,16,GD
11410,GD (Gas Distribution),KY,2005,91,GD
11410,GD (Gas Distribution),KY,2006,91,GD
11410,GD (Gas Distribution),KY,2007,91,GD
11410,GD (Gas Distribution),KY,2008,92,GD
11410,GD (Gas Distribution),KY,2009,92,GD
11410,GD (Gas Distribution),KY,2011,92,GD
11410,GD (Gas Distribution),KY,2012,92,GD
11410,GD (Gas Distribution),KY,2013,93,GD
11410,GD (Gas Distribution),KY,2014,93.5,GD
11410,GD (Gas Distribution),KY,2015,93.5,GD
11410,GD (Gas Distribution),KY,2016,93.5,GD
11410,GD (Gas Distribution),KY,2017,93.7,GD
11410,GD (Gas Distribution),KY,2018,93.7,GD
11410,GD (Gas Distribution),KY,2019,94,GD
11410,GD (Gas Distribution),KY,2020,94,GD
11410,GD (Gas Distribution),KY,2021,94,GD
11416,GD (Gas Distribution),TN,2005,95.25,GD
11416,GD (Gas Distribution),TN,2006,95.25,GD
11416,GD (Gas Distribution),TN,2007,97,GD
11416,GD (Gas Distribution),TN,2008,97.25,GD
11416,GD (Gas Distribution),TN,2009,97.695,GD
11416,GD (Gas Distribution),TN,2010,97.645,GD
11416,GD (Gas Distribution),TN,2011,97.714,GD
11416,GD (Gas Distribution),TN,2012,97.71,GD
11416,GD (Gas Distribution),TN,2013,97.98,GD
11416,GD (Gas Distribution),TN,2014,98.23,GD
11416,GD (Gas Distribution),TN,2015,97.86,GD
11416,GD (Gas Distribution),TN,2016,98.21,GD
11416,GD (Gas Distribution),TN,2017,98.1,GD
11416,GD (Gas Distribution),TN,2018,98.36,GD
11416,GD (Gas Distribution),TN,2019,100.45,GD
11416,GD (Gas Distribution),TN,2020,100.54,GD
11416,GD (Gas Distribution),TN,2021,100.84,GD
11448,GD (Gas Distribution),TN,2005,493,GD
11448,GD (Gas Distribution),TN,2006,495,GD
11448,GD (Gas Distribution),TN,2007,497,GD
11448,GD (Gas Distribution),TN,2008,498,GD
11448,GD (Gas Distribution),TN,2009,502,GD
11448,GD (Gas Distribution),TN,2010,502,GD
11448,GD (Gas Distribution),TN,2011,506,GD
11448,GD (Gas Distribution),TN,2012,510,GD
11448,GD (Gas Distribution),TN,2013,512,GD
11448,GD (Gas Distribution),TN,2014,512,GD
11448,GD (Gas Distribution),TN,2015,515,GD
11448,GD (Gas Distribution),TN,2016,515,GD
11448,GD (Gas Distribution),TN,2017,516,GD
11448,GD (Gas Distribution),TN,2018,519,GD
11448,GD (Gas Distribution),TN,2019,519,GD
11448,GD (Gas Distribution),TN,2020,520,GD
11448,GD (Gas Distribution),TN,2021,527,GD
11456,GD (Gas Distribution),NC,2005,327.43,GD
11456,GD (Gas Distribution),NC,2006,336.92,GD
11456,GD (Gas Distribution),NC,2007,382.51,GD
11456,GD (Gas Distribution),NC,2008,388.65,GD
11456,GD (Gas Distribution),NC,2009,405.08,GD
11456,GD (Gas Distribution),NC,2010,419.49,GD
11456,GD (Gas Distribution),NC,2011,424.37,GD
11456,GD (Gas Distribution),NC,2012,431.67,GD
11456,GD (Gas Distribution),NC,2013,435.5,GD
11456,GD (Gas Distribution),NC,2014,448.27,GD
11456,GD (Gas Distribution),NC,2015,457.03,GD
11456,GD (Gas Distribution),NC,2016,465.75,GD
11456,GD (Gas Distribution),NC,2017,468.65,GD
11456,GD (Gas Distribution),NC,2018,473.49,GD
11456,GD (Gas Distribution),NC,2019,482.93,GD
11456,GD (Gas Distribution),NC,2020,485.54,GD
11456,GD (Gas Distribution),NC,2021,494.15,GD
11468,GD (Gas Distribution),MO,2005,11,GD
11468,GD (Gas Distribution),MO,2006,11,GD
11468,GD (Gas Distribution),MO,2007,11,GD
11468,GD (Gas Distribution),MO,2008,11,GD
11468,GD (Gas Distribution),MO,2009,11,GD
11468,GD (Gas Distribution),MO,2010,11,GD
11468,GD (Gas Distribution),MO,2011,11,GD
11468,GD (Gas Distribution),MO,2012,11.079,GD
11468,GD (Gas Distribution),MO,2013,11.079,GD
11468,GD (Gas Distribution),MO,2014,11.079,GD
11468,GD (Gas Distribution),MO,2015,11.079,GD
11468,GD (Gas Distribution),MO,2016,11.079,GD
11468,GD (Gas Distribution),MO,2017,11.079,GD
11468,GD (Gas Distribution),MO,2018,11.079,GD
11468,GD (Gas Distribution),MO,2019,11.079,GD
11468,GD (Gas Distribution),MO,2020,11.079,GD
11468,GD (Gas Distribution),MO,2021,11.079,GD
11472,GD (Gas Distribution),KY,2005,33,GD
11472,GD (Gas Distribution),KY,2006,33,GD
11472,GD (Gas Distribution),KY,2007,33,GD
11472,GD (Gas Distribution),KY,2008,33,GD
11472,GD (Gas Distribution),KY,2009,33,GD
11472,GD (Gas Distribution),KY,2010,33,GD
11472,GD (Gas Distribution),KY,2011,33,GD
11472,GD (Gas Distribution),KY,2012,33,GD
11472,GD (Gas Distribution),KY,2013,33,GD
11472,GD (Gas Distribution),KY,2014,33,GD
11472,GD (Gas Distribution),KY,2015,33,GD
11472,GD (Gas Distribution),KY,2016,33,GD
11472,GD (Gas Distribution),KY,2017,33,GD
11472,GD (Gas Distribution),KY,2018,33,GD
11472,GD (Gas Distribution),KY,2019,33,GD
11472,GD (Gas Distribution),KY,2020,33,GD
11472,GD (Gas Distribution),KY,2021,33,GD
11480,GD (Gas Distribution),MS,2005,45,GD
11480,GD (Gas Distribution),MS,2006,45,GD
11480,GD (Gas Distribution),MS,2007,45,GD
11480,GD (Gas Distribution),MS,2008,45,GD
11480,GD (Gas Distribution),MS,2009,45,GD
11480,GD (Gas Distribution),MS,2010,45,GD
11480,GD (Gas Distribution),MS,2011,45,GD
11480,GD (Gas Distribution),MS,2012,45,GD
11480,GD (Gas Distribution),MS,2013,45,GD
11480,GD (Gas Distribution),MS,2014,45,GD
11480,GD (Gas Distribution),MS,2015,45,GD
11480,GD (Gas Distribution),MS,2016,45,GD
11480,GD (Gas Distribution),MS,2017,45,GD
11480,GD (Gas Distribution),MS,2018,45,GD
11480,GD (Gas Distribution),MS,2019,45,GD
11480,GD (Gas Distribution),MS,2020,45.4,GD
11480,GD (Gas Distribution),MS,2021,45.4,GD
11520,GD (Gas Distribution),TN,2005,141,GD
11520,GD (Gas Distribution),TN,2006,142,GD
11520,GD (Gas Distribution),TN,2007,146,GD
11520,GD (Gas Distribution),TN,2010,142,GD
11520,GD (Gas Distribution),TN,2011,142,GD
11520,GD (Gas Distribution),TN,2012,149,GD
11520,GD (Gas Distribution),TN,2013,151,GD
11520,GD (Gas Distribution),TN,2014,151,GD
11520,GD (Gas Distribution),TN,2015,151,GD
11520,GD (Gas Distribution),TN,2016,179,GD
11520,GD (Gas Distribution),TN,2017,179,GD
11520,GD (Gas Distribution),TN,2018,179,GD
11520,GD (Gas Distribution),TN,2019,179,GD
11520,GD (Gas Distribution),TN,2020,179,GD
11520,GD (Gas Distribution),TN,2021,179,GD
11525,GT (Gas Transmission),KY,2005,0,GT
11525,GT (Gas Transmission),KY,2006,0,GT
11525,GT (Gas Transmission),KY,2007,0,GT
11525,GT (Gas Transmission),KY,2008,0,GT
11525,GT (Gas Transmission),KY,2009,0,GT
11525,GT (Gas Transmission),KY,2010,0,GT
11525,GT (Gas Transmission),KY,2013,0,GT
11525,GT (Gas Transmission),KY,2014,0,GT
11525,GT (Gas Transmission),KY,2015,0,GT
11525,GT (Gas Transmission),KY,2016,0,GT
11525,GT (Gas Transmission),KY,2017,0,GT
11525,GT (Gas Transmission),KY,2018,0,GT
11525,GT (Gas Transmission),KY,2019,0,GT
11525,GT (Gas Transmission),KY,2020,0,GT
11525,GT (Gas Transmission),N/A,2010,0,GT
11525,GT (Gas Transmission),N/A,2013,0,GT
11525,GT (Gas Transmission),N/A,2014,0,GT
11525,GT (Gas Transmission),N/A,2015,0,GT
11525,GT (Gas Transmission),N/A,2016,0,GT
11525,GT (Gas Transmission),N/A,2017,0,GT
11525,GT (Gas Transmission),N/A,2018,0,GT
11525,GT (Gas Transmission),N/A,2019,0,GT
11525,GT (Gas Transmission),N/A,2020,0,GT
11529,GD (Gas Distribution),IA,2005,7,GD
11529,GD (Gas Distribution),IA,2006,7,GD
11529,GD (Gas Distribution),IA,2007,7,GD
11529,GD (Gas Distribution),IA,2008,7,GD
11529,GD (Gas Distribution),IA,2009,7,GD
11529,GD (Gas Distribution),IA,2010,7,GD
11529,GD (Gas Distribution),IA,2011,7,GD
11529,GD (Gas Distribution),IA,2012,6.858,GD
11529,GD (Gas Distribution),IA,2013,6.858,GD
11529,GD (Gas Distribution),IA,2014,6.858,GD
11529,GD (Gas Distribution),IA,2015,6.858,GD
11529,GD (Gas Distribution),IA,2016,6.835,GD
11529,GD (Gas Distribution),IA,2017,6.825,GD
11529,GD (Gas Distribution),IA,2018,6.825,GD
11529,GD (Gas Distribution),IA,2019,6.8,GD
11529,GD (Gas Distribution),IA,2020,6.8,GD
11529,GD (Gas Distribution),IA,2021,6.8,GD
11536,GD (Gas Distribution),IN,2005,69,GD
11536,GD (Gas Distribution),IN,2006,69,GD
11536,GD (Gas Distribution),IN,2007,69,GD
11536,GD (Gas Distribution),IN,2008,69,GD
11536,GD (Gas Distribution),IN,2009,69,GD
11536,GD (Gas Distribution),IN,2010,69,GD
11536,GD (Gas Distribution),IN,2011,69,GD
11536,GD (Gas Distribution),IN,2012,68.385,GD
11536,GD (Gas Distribution),IN,2013,68.864,GD
11536,GD (Gas Distribution),IN,2014,68.911,GD
11536,GD (Gas Distribution),IN,2015,68.997,GD
11536,GD (Gas Distribution),IN,2016,68.997,GD
11536,GD (Gas Distribution),IN,2017,68.997,GD
11536,GD (Gas Distribution),IN,2018,68.997,GD
11536,GD (Gas Distribution),IN,2019,68.996,GD
11536,GD (Gas Distribution),IN,2020,68.996,GD
11536,GD (Gas Distribution),IN,2021,68.996,GD
11551,HL (Hazardous Liquids),AR,2010,143,HL
11551,HL (Hazardous Liquids),AR,2011,289.7,HL
11551,HL (Hazardous Liquids),AR,2012,276.07,HL
11551,HL (Hazardous Liquids),AR,2013,282.61,HL
11551,HL (Hazardous Liquids),AR,2014,171.57,HL
