DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTHON4LESS,PARTHON6,PARTHON8,PARTHON10,PARTHON12,PARTHON14,PARTHON16,PARTHON18,PARTHON20,PARTHON22,PARTHON24,PARTHON26,PARTHON28,PARTHON30,PARTHON32,PARTHON34,PARTHON36,PARTHON38,PARTHON40,PARTHON42,PARTHON44,PARTHON46,PARTHON48,PARTHON52,PARTHON56,PARTHON58OVER,PARTHON_OTHER_PIPE_DETAIL,PARTHON_OTHER_PIPE_MILE_TOTAL,PARTHONTOTAL,PARTHOFF4LESS,PARTHOFF6,PARTHOFF8,PARTHOFF10,PARTHOFF12,PARTHOFF14,PARTHOFF16,PARTHOFF18,PARTHOFF20,PARTHOFF22,PARTHOFF24,PARTHOFF26,PARTHOFF28,PARTHOFF30,PARTHOFF32,PARTHOFF34,PARTHOFF36,PARTHOFF38,PARTHOFF40,PARTHOFF42,PARTHOFF44,PARTHOFF46,PARTHOFF48,PARTHOFF52,PARTHOFF56,PARTHOFF58OVER,PARTHOFF_OTHER_PIPE_DETAIL,PARTHOFF_OTHER_PIPE_MILE_TOTAL,PARTHOFFTOTAL
02/01/24,2022,20230602,42015,15105,PANHANDLE EASTERN PIPELINE CO,Natural Gas,INTERSTATE,TEXAS,2.82,5.65,0,0.17,0,0,0,51.54,4.73,65.98,9.91,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,144.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231229,42690,15156,SINCLAIR TRANSPORTATION COMPANY,Natural Gas,INTRASTATE,WYOMING,0,0,3.32,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230848,42281,15208,PELICAN RESERVE PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,1.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230921,42551,15329,PEOPLES GAS LIGHT & COKE CO,Natural Gas,INTRASTATE,ILLINOIS,3.05,1.64,11.34,0.02,41.86,0,0.37,0,0.78,0,11.22,0,0,198.7,0,0,9.37,0,0,55.23,0,0,0,0,0,0,,,333.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230647,42065,15348,PEOPLES GAS SYSTEM INC,Natural Gas,INTRASTATE,FLORIDA,0,0.29,25.95,0,72.5,0,62.86,8.42,39.15,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,218.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231244,42705,15350,PEOPLES NATURAL GAS COMPANY LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,2.565,3.451,3.044,21.741,73.62,0.011,12.152,0,35.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,152.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231000,42441,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,ARKANSAS,72.216,333.089,271.284,63.382,93.612,0,29.957,11.37,0.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-inch diameter: 0.148 miles.,0.148,875.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231000,42441,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,COLORADO,43.678,111.556,14.443,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,169.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231000,42441,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,IOWA,125.885,39.946,0,0,0,0,6.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,172.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231000,42441,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,KANSAS,53.679,89.544,85.539,40.77,29.452,5.516,34.544,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,339.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231000,42441,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,NEBRASKA,986.023,211.553,85.761,0.008,31.375,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1314.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231000,42441,15359,BLACK HILLS ENERGY,Natural Gas,INTRASTATE,WYOMING,208.426,390.633,402.768,1.518,84.662,0,99.112,0,13.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1200.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230846,42279,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,MINNESOTA,1.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230846,42279,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,MISSISSIPPI,1.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230846,42279,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,NEW MEXICO,6.603,5.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,11.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230846,42279,15454,PETROLEUM FUELS CO,Natural Gas,INTRASTATE,TEXAS,53.982,24.253,0,0,0,0,0,0,0,0,0,0,0,14.314,0,0,0,0,0,0,0,0,0,0,0,0,,,92.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230675,42096,15462,PECO ENERGY CO,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,1.2,0,2.7,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231254,42716,15469,PHILADELPHIA GAS WORKS,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0.01,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231243,42704,15476,PEOPLES GAS COMPANY LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,4.559,5.488,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231194,42650,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Hydrogen Gas,INTRASTATE,TEXAS,0,0,14.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231199,42655,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Natural Gas,INTRASTATE,TEXAS,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231265,42727,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,NORTH CAROLINA,225.568,334.883,279.383,326.446,690.546,0,252.38,0.975,190.928,0,26.635,0,0,138.378,0,0,0.208,0,0,0,0,0,0,0,0,0,,,2466.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231265,42727,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,SOUTH CAROLINA,2.16,9.839,16.451,9.091,38.034,0,1.48,0,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,77.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231265,42727,15518,PIEDMONT NATURAL GAS CO INC,Natural Gas,INTRASTATE,TENNESSEE,0.208,0.559,5.574,0.009,24.417,0,5.856,0,24.711,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,61.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230856,43122,15589,PINE PIPELINE INC,Natural Gas,INTRASTATE,LOUISIANA,2.35,0,0,7.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230035,41419,15645,PLACID PIPELINE COMPANY LLC,Natural Gas,INTRASTATE,LOUISIANA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230155,41542,15652,"PLAINS, CITY OF",Natural Gas,INTRASTATE,TEXAS,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230985,42424,15790,PONTCHARTRAIN NATURAL GAS SYSTEM,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,1.038,0,0.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230289,41682,15825,WESTLAKE US 2 LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230292,41685,15825,WESTLAKE US 2 LLC,Other Gas-Chlorine,INTRASTATE,LOUISIANA,0,2.81,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230880,42313,15931,PUBLIC SERVICE CO OF COLORADO,Natural Gas,INTRASTATE,COLORADO,397,447.2,458.8,178.8,188.3,0,148.6,0,79.1,0,159.5,9.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,,,2066.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231154,42606,15938,PUBLIC SERVICE CO OF NORTH CAROLINA,Natural Gas,INTRASTATE,NORTH CAROLINA,0.31,24.25,32.82,55.12,170.7,17.92,25.97,37.14,87.75,0,48.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,500.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230536,41942,15952,PUBLIC SERVICE ELECTRIC & GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0.3,0.1,0.9,0,19.2,0,2.9,0,11.7,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230297,41690,16667,ENERGY NORTH NATURAL GAS INC,Natural Gas,INTRASTATE,NEW HAMPSHIRE,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230342,41737,17090,RATON GAS TRANSMISSION CO,Natural Gas,INTERSTATE,COLORADO,0,0,13.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230342,41737,17090,RATON GAS TRANSMISSION CO,Natural Gas,INTERSTATE,NEW MEXICO,0,0,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230341,41736,17540,ROANOKE GAS CO,Natural Gas,INTRASTATE,VIRGINIA,0,0,28.1,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,60.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231257,42719,17570,ROCHESTER GAS & ELECTRIC CORP,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,1.5,0,50.21,0,6.06,3.19,37.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,98.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230999,42440,17620,ROCKY MOUNTAIN NATURAL GAS LLC,Natural Gas,INTRASTATE,COLORADO,30.497,173.958,134.465,121.18,58.201,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,518.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230799,42227,17681,ROSEBURG FOREST PRODUCTS CO,Natural Gas,INTRASTATE,OREGON,2.74,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230479,41882,18084,ST LAWRENCE GAS CO INC,Natural Gas,INTRASTATE,NEW YORK,0.41,17.73,34.57,14.65,9.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,77.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230271,41664,18104,CPS ENERGY,Natural Gas,INTRASTATE,TEXAS,0,0,0.06,0,0,0,3.4,0,2.87,0,35.65,0,0,46.96,0,0,0,0,0,0,0,0,0,0,0,0,,,88.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230660,42080,18112,SAN DIEGO GAS & ELECTRIC CO,Natural Gas,INTRASTATE,CALIFORNIA,0,0,3,6,4,0,83,0,25,0,1,0,0,60,0,0,31,0,0,0,0,0,0,0,0,0,,,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230605,42018,18152,SEA ROBIN PIPELINE CO,Natural Gas,INTERSTATE,LOUISIANA,2.14,6.13,0,0,0,0.32,24.35,24.36,0.9,13.49,0,0,0,90.01,0,0,45.7,0,0,0,0,0,0,0,0,0,,,207.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230605,42018,18152,SEA ROBIN PIPELINE CO,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0.02,2.9,5.25,14.2,17.44,0,47.97,27.81,28.05,31.87,141.98,53.1,0,149.05,0,0,39.48,0,0,0,0,0,0,0,0,0,,,559.12
02/01/24,2022,20230590,42001,18156,SEADRIFT PIPELINE CORP,Natural Gas,INTRASTATE,TEXAS,0.91,7.86,66.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,75.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230596,42009,18156,SEADRIFT PIPELINE CORP,Other Gas-Ethylene,INTRASTATE,TEXAS,44.74,2.02,37.3,0,54.69,92.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,231.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231251,42713,18273,SHELL PIPELINE CORP,Other Gas-Dry Gas,INTRASTATE,LOUISIANA,0,0,10.3,0,50.41,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,,,61.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231251,42713,18273,SHELL PIPELINE CORP,Other Gas-Dry Gas,INTRASTATE,TEXAS,0,1.47,8.28,0,35.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230959,43088,18308,NV Energy,Natural Gas,INTRASTATE,NEVADA,0.038,0.004,0.012,0,5.75,0,2.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231444,43016,18336,SIOUX CENTER MUNICIPAL GAS UTILITY,Natural Gas,INTRASTATE,IOWA,2.36,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230790,42218,18380,SOCORRO NATURAL GAS CO,Natural Gas,INTRASTATE,NEW MEXICO,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230296,41689,18388,SOMERSET GAS SERVICE,Natural Gas,INTRASTATE,KENTUCKY,0,0,53.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,53.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230383,41780,18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",Natural Gas,INTRASTATE,SOUTH CAROLINA,91.3,131.6,89.6,59.1,60,0,0.1,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,434.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230826,42254,18440,SOUTH JERSEY GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0,0,2.2,0,4.3,0,29.9,0,65.3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,146.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230221,41612,18456,SOUTHEAST GAS,Natural Gas,INTRASTATE,ALABAMA,10.71,139.21,166.36,99.7,97.98,0,0,0,62.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,576.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231230,42691,18472,SEMCO ENERGY GAS COMPANY,Natural Gas,INTRASTATE,MICHIGAN,2.241,4.496,41.491,6.539,46.89,0,8.926,0,36.17,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,146.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231233,42694,18473,SEMCO PIPELINE CO,Natural Gas,INTRASTATE,MICHIGAN,0,32.621,0,0,0,0,0,17.603,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,50.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230663,42083,18484,SOUTHERN CALIFORNIA GAS CO,Natural Gas,INTRASTATE,CALIFORNIA,13,43,129,245,143,1,421,51,245,56,182,112,0,1071,0,270,403,0,0,0,0,0,0,0,0,0,,,3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230734,42159,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Natural Gas,INTRASTATE,INDIANA,14.737,0.934,9.324,2.871,48.776,0,49.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,125.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230651,43040,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,ALABAMA,30.562,80.063,125.4,96.989,195.704,22.571,191.791,196.612,157.956,94.859,443.602,77.894,0,206.726,0,0,65.773,0,0,11.67,0,0,0.006,0,0,0,24.25-inch diameter: 0.006 miles.,0.006,1998.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230651,43040,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,FLORIDA,17.145,44.372,1.121,20.313,85.524,0.002,0,0,0,0,44.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,213.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230651,43040,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,GEORGIA,280.623,179.596,70.749,87.847,388.155,245.249,367.813,9.771,339.775,0,175.848,16.849,0,146.87,0,0,123.231,0,0,115.181,0,0,0.01,0,0,0,,,2547.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230651,43040,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,LOUISIANA,4.067,5.638,1.723,13.237,19.09,130.614,57.86,33.77,334.061,21.347,148.304,30.017,0,147.139,0.002,0,0.019,0,0,0,0,0,0,0,0,0,24.25-inch diameter: 0.025 miles.,0.025,946.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230651,43040,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MISSISSIPPI,39.202,105.668,42.751,3.025,10.931,0,88.171,142.955,26.241,172.536,314.053,123.783,0.004,116.261,0.003,0,46.533,0,0,0.012,0,0,0,0,0,0,,,1232.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230651,43040,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH CAROLINA,13.375,0.016,3.603,0,0.132,0.009,23.809,0,0.005,0,0,0,0,14.062,0,0,0.555,0,0,0,0,0,0,0,0,0,,,55.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230651,43040,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,TENNESSEE,0,0.016,0,0,12.917,0,1.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230651,43040,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTRASTATE,ALABAMA,0,0,0.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20230746,42171,18532,"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",Natural Gas,INTRASTATE,TEXAS,12.74,30.36,42.4,59.1,23.84,15.34,67.49,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-inch diameter: 0.2 miles.,0.2,254.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
02/01/24,2022,20231053,43150,18536,SOUTHWEST GAS CORP,Natural Gas,INTRASTATE,ARIZONA,60.843,38.498,19.788,29.777,35.358,0,17.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-inch diameter: 19.445 miles.,19.445,220.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/24,2022,20231053,43150,18536,SOUTHWEST GAS CORP,Natural Gas,INTRASTATE,CALIFORNIA,0.029,0.015,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/24,2022,20231053,43150,18536,SOUTHWEST GAS CORP,Natural Gas,INTRASTATE,NEVADA,0.232,8.35,9.539,17.167,64.626,0,116.429,0,21.281,0,50.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,287.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
